,beta,gammam,gammamRNA,gammad,alphaass,alphadiss,phi0,f1,f2,f3,f12,f13,f23,f123,kb1,kb2,kb3,ku1,ku2,ku3,bcoop12,bcoop13,bcoop23,bcoop123,ucoop12,ucoop13,ucoop23,ucoop123,DNAtot,taum,taumRNA,period,DNA0_min,DNA0_max,DNA1_min,DNA1_max,DNA2_min,DNA2_max,DNA3_min,DNA3_max,DNA12_min,DNA12_max,DNA23_min,DNA23_max,DNA13_min,DNA13_max,DNA123_min,DNA123_max,mRNA_min,mRNA_max,m_min,m_max,d_min,d_max,selected,monotonicity_type
3161,0.9018,0.3036,1.067,0.02292,0.2885,913.4,9.32,0.6432,0.7171,69.26,53.45,0.4715,1.667,0.3967,0.002276,0.002523,0.2425,0.07433,8.651,11.86,0.4202,1.598,2.455,0.1754,0.1025,0.2023,1.169,0.05657,1,0,0,112.4,0.1443,0.928,0.04966,0.319,0.0002161,0.003871,0.01515,0.2732,5.78E-05,0.006004,0.007742,0.5548,7.99E-06,0.007521,6.96E-05,0.0992,17.43,167.5,52.02,410.2,0.8546,53.14,FALSE,1
3162,2.922,0.5176,0.874,0.01576,0.027,37.3,2.688,0.113,0.1032,80.67,1.276,0.06395,0.001033,0.00117,0.001125,0.00888,1.255,0.03674,30.44,61.35,4.348,2.183,11.77,3.631,1.061,0.2764,5.605,1.171,1,0,0,103.4,0.05683,0.9033,0.01773,0.6465,1.02E-05,0.005447,0.00071,0.3875,4.41E-05,0.004443,0.005968,0.5995,3.28E-08,0.01807,3.50E-06,0.3313,1.662,90.54,10.09,384.2,0.07413,106.8,FALSE,1
3163,0.07192,0.2148,0.1987,0.01796,0.1126,38.15,8.205,0.06964,1.626,52.57,0.4462,0.004331,69.02,0.01296,0.001354,0.02304,7.704,0.04422,78.98,376.6,0.2062,0.5049,0.1524,8.16,0.05028,0.06391,0.07256,2.632,1,0,0,118.7,0.1176,0.6256,0.05037,0.316,0.0005285,0.003104,0.03706,0.218,0.0009575,0.004301,0.1314,0.5426,8.38E-05,0.005914,0.003888,0.1902,101.5,477,34.64,134.1,3.54,53.01,FALSE,1
3164,19.36,0.3508,2.935,0.01141,0.2359,141,0.5789,2.583,0.002028,74.38,1.786,0.8688,59.44,0.2242,0.001117,0.004377,1.594,0.03648,15.01,77.9,0.3191,1.266,0.6996,0.6194,0.07783,0.1603,0.3331,0.1998,1,0,0,87.1,0.1285,0.7029,0.03566,0.4126,0.00026,0.004303,0.01823,0.3056,0.00059,0.0005953,0.07536,0.5039,2.02E-05,0.01186,0.001155,0.1657,0.5767,4.724,32.14,209.2,1.728,73.19,TRUE,1
3165,100.2,0.9061,0.5568,0.004013,0.06281,377.2,0.3078,26.78,0.5478,0.2537,0.1394,0.006373,0.001518,0.02343,11.35,0.08705,0.002056,370.6,298.4,0.1005,3.436,2.91,0.1743,1.646,0.838,0.3683,0.08302,0.5311,1,0,0,40.2,0.2221,0.675,0.05921,0.2725,0.0005639,0.002595,0.04352,0.2116,0.0002282,0.009485,0.1168,0.4448,0.0002938,0.001142,0.003139,0.09493,1.241,4.048,138.1,435.9,3.175,31.63,TRUE,1
3166,22.04,0.4028,3.315,0.01141,0.2812,107.4,0.5544,0.212,0.3665,57.79,1.099,0.2458,0.03972,0.02535,0.001477,0.1279,1.001,0.04824,438.6,48.95,9.459,6.9,0.2205,0.5627,2.307,0.8734,0.105,0.1815,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3167,16.89,0.3236,6.837,0.01172,0.3967,40.54,1.171,0.008453,22.71,25.13,0.9993,0.4394,0.9208,0.004563,0.001026,0.001127,0.01969,0.03351,3.865,0.9624,0.5462,1.652,0.2122,17.08,0.1332,0.2091,0.1011,5.508,1,0,0,170,0.4931,0.8267,0.07834,0.1912,0.0004062,0.002104,0.02877,0.146,0.0002686,0.001823,0.0366,0.2369,3.74E-05,0.0009692,0.0005867,0.02288,0.2599,0.7464,13.6,37.07,1.809,13.44,FALSE,1
3168,0.208,0.7544,0.1797,0.00521,0.1719,15.68,2.276,0.1951,0.02496,77.88,0.0326,0.1397,0.006768,0.007382,0.001165,0.002629,0.2695,0.03805,9.015,13.17,2.621,1.059,0.2617,0.9621,0.6392,0.134,0.1246,0.3104,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3169,11.59,0.4862,7.226,0.01298,0.0239,4.325,1.943,0.4512,0.02223,53.27,0.3028,2.751,0.2627,0.1485,0.001146,0.01295,0.1637,0.03742,44.38,8.001,14.42,0.8543,0.3915,0.1735,3.518,0.1081,0.1864,0.05596,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3170,41.74,0.936,0.2048,0.0005604,0.3156,965.7,0.1038,0.001036,75.9,99,0.09803,0.001238,2.49,0.004534,0.002873,0.01321,0.02948,0.0938,45.28,1.441,0.782,0.8344,0.2373,0.3089,0.1907,0.1056,0.113,0.09966,1,0,0,104.3,0.06918,0.9344,0.04927,0.2685,0.0001445,0.004505,0.01038,0.2917,4.41E-05,0.0051,0.007126,0.5848,4.01E-06,0.01147,0.0002557,0.1954,0.9547,11.88,42.64,510.4,0.5943,85.14,TRUE,1
3171,0.445,0.4712,3.375,0.008638,0.2619,7.274,5.325,66.57,0.007338,2.688,0.4326,0.01578,5.299,0.01094,0.03363,0.01591,0.002595,1.098,54.54,0.1269,18.19,0.5554,18.24,0.2066,4.436,0.07031,8.688,0.06663,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3172,7.422,0.1394,1.216,0.04201,0.04092,38.46,0.2359,60.81,0.8678,0.007158,0.01967,0.6966,9.242,0.01709,0.05226,0.006777,0.001054,1.706,23.23,0.0515,2.963,0.6037,6.792,9.756,0.7226,0.07642,3.234,3.147,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3173,61.01,0.7603,1.066,0.001634,0.05331,11.15,0.2494,0.02491,5.033,35.14,18.05,0.001111,0.683,0.04574,0.001133,0.1447,17.15,0.037,496.2,838.5,5.691,5.452,1.363,0.1821,1.388,0.6901,0.6488,0.05873,1,0,0,43,0.07247,0.5622,0.03819,0.4914,0.0001533,0.003338,0.01075,0.2343,0.0006289,0.004367,0.085,0.5881,8.03E-06,0.007887,0.0008052,0.2573,0.1913,1.927,15.83,121.2,1.2,70.21,TRUE,1
3174,0.6154,0.5646,0.5064,0.0008154,0.03171,10.97,8.349,19.1,2.594,0.2733,11.72,0.06778,0.01843,0.2772,0.1289,0.03302,0.001985,4.208,113.2,0.09704,3.352,0.6661,0.1287,19.18,0.8174,0.08431,0.0613,6.188,1,0,0,69.5,0.3646,0.5532,0.1095,0.1988,0.001041,0.001897,0.07564,0.1319,0.0008979,0.003906,0.1969,0.3317,0.0004984,0.0008392,0.011,0.04068,44.16,70.63,48.47,76.04,6.793,16.71,FALSE,1
3175,0.2421,0.1738,0.2758,0.001452,0.01649,23,2.821,0.02411,0.08769,95.73,0.0031,0.006028,4.069,0.01558,0.002144,0.002263,0.1803,0.07,7.758,8.815,0.7326,0.4588,2.503,0.3618,0.1787,0.05807,1.192,0.1167,1,0,0,114.1,0.1322,0.7627,0.06291,0.2775,0.0005347,0.003106,0.03745,0.2189,0.0004744,0.00443,0.06453,0.5224,6.50E-05,0.005201,0.001611,0.1593,43.09,210,61.92,254.7,2.749,46.52,FALSE,1
3176,7.872,0.479,1.649,0.006618,0.7832,350.6,0.7756,1.14,0.008786,76.02,0.001397,0.3232,6.34,0.02036,0.001216,0.1618,2.432,0.0397,554.7,118.9,1.012,1.352,0.1218,0.3889,0.2467,0.1711,0.058,0.1255,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3177,4.906,0.3548,0.1932,0.005611,0.02614,368.1,0.5165,1.066,0.01863,89,0.3102,1.836,3.347,0.001879,0.001085,0.05705,0.002145,0.03542,195.6,0.1048,9.159,0.4011,0.2863,7.115,2.234,0.05077,0.1363,2.295,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3178,2.199,0.5692,0.2997,0.0006655,0.01504,9.669,1.175,0.007384,0.002656,70.87,19.44,0.004789,0.06229,0.2615,0.001111,0.006707,0.05666,0.03627,23,2.769,14.88,1.889,1.668,3.642,3.629,0.2392,0.7941,1.175,1,0,0,96.8,0.04208,0.8499,0.03059,0.5486,3.19E-05,0.004387,0.002245,0.3065,8.43E-05,0.004404,0.01133,0.6233,2.99E-07,0.008253,1.81E-05,0.3184,2.79,72.52,10.98,235.3,0.1891,86.09,FALSE,1
3179,3.25,0.3978,1.174,0.008485,0.7075,451.4,2.032,0.6451,27.74,53.73,0.002833,0.01759,0.01778,0.00159,0.001562,0.008879,11.4,0.051,30.44,557,5.938,2.036,0.1607,9.119,1.448,0.2578,0.0765,2.941,1,0,0,96.2,0.1621,0.8938,0.04131,0.4155,0.0001052,0.003276,0.007341,0.2693,0.0001009,0.003806,0.01366,0.507,2.48E-06,0.004519,7.50E-05,0.1502,2.174,25.53,18.14,170.4,0.516,45.49,FALSE,1
3180,3.065,0.8247,2.748,0.02276,0.0746,4.775,2.132,53.94,7.533,0.00172,0.01083,0.004147,16.78,0.01544,8.014,0.001149,0.00111,261.7,3.94,0.05423,0.4944,2.315,0.243,1.975,0.1206,0.293,0.1157,0.6371,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3181,8.631,0.749,4.063,0.001516,0.2179,1.386,0.6642,0.001995,0.005972,30.33,0.1003,0.305,14.83,0.3992,0.001058,0.05029,0.0774,0.03454,172.4,3.783,4.935,2.509,0.5608,9.755,1.204,0.3176,0.267,3.147,1,0,0,210.4,0.5599,0.8794,0.05933,0.1701,0.0003487,0.001735,0.02451,0.1213,0.0001466,0.001401,0.01975,0.1899,2.16E-05,0.0007266,0.0002455,0.01412,0.259,0.7116,3.008,7.984,1.423,10,FALSE,1
3182,2.953,0.6428,0.4313,0.001352,0.02136,11.33,2.937,0.1162,0.06162,38.67,0.01511,0.001357,0.09794,0.05436,0.002412,0.01635,15.46,0.07877,56.06,755.5,1.235,0.6857,19.94,1.115,0.3011,0.0868,9.497,0.3595,1,0,0,39.5,0.09313,0.3254,0.05437,0.2671,0.0006701,0.00219,0.04699,0.1537,0.00265,0.004229,0.3585,0.5701,0.0002692,0.004554,0.02527,0.2145,14.42,40.01,68.38,171.3,8.816,55.32,FALSE,1
3183,8.841,0.5613,2.504,0.03655,0.2143,24.32,0.6675,0.004011,0.01332,92.67,4.392,0.1191,0.00205,0.0956,0.001079,0.003377,0.01242,0.03522,11.58,0.6069,3.523,0.5522,9.401,3.205,0.8594,0.0699,4.477,1.034,1,0,0,230.5,0.1021,0.9592,0.02379,0.06149,9.33E-06,0.006014,0.001525,0.3994,1.83E-05,0.003641,0.003095,0.5704,7.03E-08,0.02151,1.63E-05,0.2639,0.1702,9.922,2.79,108.8,0.06935,104.2,TRUE,1
3184,26.65,0.8027,0.5169,0.02991,0.03626,0.5299,0.01756,86.91,63.36,0.001021,0.07596,0.02712,0.04935,0.002354,9.305,0.01108,0.001106,303.8,37.97,0.05404,16.47,0.9566,0.26,0.6007,4.017,0.1211,0.1238,0.1938,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3185,118.8,0.606,6.535,0.006411,0.05847,695.6,3.19,0.2185,0.1633,53.49,7.284,0.09374,0.01103,0.001395,0.001029,0.0256,0.008412,0.03359,87.79,0.4112,2.47,0.962,6.86,5.196,0.6025,0.1218,3.267,1.676,1,0,0,68.1,0.06727,0.6127,0.01555,0.3344,9.52E-05,0.006348,0.009474,0.2983,0.002412,0.004299,0.1137,0.6021,4.75E-06,0.02298,0.00126,0.3496,0.4986,7.89,98.41,1300,0.814,142,TRUE,1
3186,9.278,0.9456,0.9614,0.01734,0.3294,526.3,2.502,0.03744,0.03167,56.65,0.01608,0.003562,0.004387,0.01442,0.003617,0.05417,4.55,0.1181,185.7,222.4,1.787,0.4166,1.625,1.736,0.4358,0.05273,0.7738,0.56,1,0,0,40.8,0.07744,0.8683,0.01519,0.4995,5.69E-05,0.005365,0.003989,0.3777,0.0001039,0.004219,0.01404,0.5672,7.59E-07,0.02161,3.66E-05,0.3206,2.176,52.43,22.12,438.8,0.3062,120.5,FALSE,1
3187,4.161,0.4264,5.466,0.001169,0.07597,21.46,5.07,49.21,0.007955,0.00661,0.2687,0.00143,0.1256,0.001774,0.02823,0.1189,0.002067,0.9218,407.7,0.101,6.231,0.4905,0.5564,12.27,1.52,0.06209,0.265,3.959,1,0,0,84.7,0.1164,0.8328,0.01952,0.3832,0.0001757,0.003947,0.02715,0.172,1.97E-05,0.02572,0.05098,0.5466,5.50E-05,0.00127,0.0006706,0.1894,1.546,17.75,15.4,135.6,0.8408,65.13,TRUE,1
3188,6.984,0.5151,3.766,0.002713,0.1862,24.68,1.139,52.59,0.2266,4.999,1.405,0.5966,0.001669,0.062,1.067,0.007342,0.001336,34.83,25.17,0.06532,0.7492,1.397,0.566,1.476,0.1827,0.1768,0.2695,0.4762,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3189,10.64,0.4854,0.4693,0.0263,0.01247,866.9,2.156,0.9522,0.006078,95.91,12.97,0.06302,1.588,0.3463,0.001289,0.07193,3.266,0.04209,246.6,159.6,0.2768,7.759,2.298,0.3872,0.0675,0.9821,1.094,0.1249,1,0,0,143,0.07242,0.9553,0.02547,0.4799,5.57E-05,0.004185,0.00391,0.2934,2.26E-05,0.004784,0.003062,0.5786,6.55E-07,0.008914,1.31E-05,0.25,6.205,113.6,136.6,2182,0.2683,68.49,FALSE,1
3190,13.39,0.625,8.41,0.01403,0.4574,28.57,1.066,0.006147,1.191,94.88,0.1185,1.268,0.3834,0.1483,0.001095,0.05771,4.817,0.03576,197.9,235.5,0.7439,3.506,11.49,2.92,0.1814,0.4438,5.473,0.9421,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3191,5.175,0.5954,0.4953,0.002723,0.06178,773.4,4.23,0.5085,0.005498,40.51,0.02207,0.002022,0.1909,0.01092,0.003915,0.1538,0.03792,0.1278,527.4,1.853,0.2329,0.6311,5.163,0.5361,0.0568,0.07989,2.459,0.1729,1,0,0,80.4,0.2607,0.8881,0.09826,0.1046,0.0002536,0.002957,0.01819,0.2018,0.0001193,0.003404,0.019,0.4275,1.25E-05,0.003407,0.0002617,0.08216,13.49,71.62,118,606.5,1.113,29.38,FALSE,1
3192,14.37,0.6413,0.4234,0.005585,0.126,46.82,0.6733,0.01489,0.003365,28.42,0.003439,0.002418,0.06527,0.0131,0.00127,0.01373,0.03434,0.04148,47.07,1.678,2.505,0.8991,2.011,0.1962,0.6109,0.1138,0.9576,0.06329,1,0,0,57.9,0.05214,0.493,0.02317,0.4283,0.00018,0.003737,0.01329,0.2516,0.003208,0.003478,0.1495,0.6097,1.50E-05,0.01398,0.002483,0.3558,1.127,10.82,25.92,207.4,1.808,115.8,TRUE,1
3193,0.1202,0.7349,0.112,0.0967,0.9167,200.9,5.93,0.09292,0.01423,56.37,0.01777,0.002559,48.8,0.004796,0.001209,0.1397,0.4192,0.03949,479,20.49,0.6841,0.8412,0.1285,0.7233,0.1669,0.1065,0.06121,0.2333,1,0,0,178.4,0.1709,0.8823,0.05685,0.329,0.0002472,0.00364,0.01735,0.255,0.0001329,0.003642,0.01795,0.495,1.15E-05,0.006303,0.0001793,0.148,95.32,703.5,15.34,100.9,1.073,46.43,FALSE,1
3194,20.75,0.5024,2.033,0.001652,0.2905,683.1,1.876,0.01162,0.03752,56.43,0.1159,0.003571,0.4255,0.01915,0.001662,0.006049,2.615,0.05427,20.74,127.8,6.527,2.864,0.5127,3.651,1.592,0.3626,0.2441,1.178,1,0,0,43.8,0.05504,0.7414,0.02462,0.5618,4.75E-05,0.003502,0.003279,0.3204,0.0001593,0.004599,0.02159,0.6008,7.01E-07,0.007787,5.35E-05,0.3161,0.6052,16.41,27.08,469.6,0.312,93.8,TRUE,1
3195,0.6355,0.5287,0.3294,0.00213,0.118,12.16,0.9946,71.93,10.29,0.7424,13.56,0.07774,0.002511,0.06768,0.01942,0.02222,0.001653,0.6342,76.18,0.08082,5.842,0.5839,4.601,1.391,1.425,0.07391,2.191,0.4489,1,0,0,236.3,0.1054,0.9662,0.0112,0.3586,0.0001027,0.003676,0.03843,0.1676,5.27E-06,0.02127,0.002623,0.5704,4.51E-06,0.001474,1.47E-05,0.1938,5.269,75.98,6.358,79.14,0.3926,60.76,FALSE,1
3196,54.01,0.2171,2.762,0.0009933,0.0107,1.619,0.07812,0.0511,0.007543,58.39,0.05699,0.001849,0.002465,0.1252,0.00128,0.01255,0.1007,0.04181,43.02,4.922,2.187,2.041,0.116,0.5629,0.5333,0.2583,0.05523,0.1816,1,0,0,124.3,0.1853,0.7701,0.06483,0.2811,0.000452,0.003135,0.03182,0.2176,0.0004273,0.003565,0.05753,0.4837,4.46E-05,0.004074,0.001131,0.1156,0.07157,0.3703,18.37,73.83,2.235,35.93,FALSE,1
3197,6.391,0.4631,0.1549,0.001083,0.02051,305.3,1.372,0.595,0.001903,35.52,0.193,0.001476,0.01505,0.01014,0.001008,0.03077,1.376,0.03292,105.5,67.25,0.3189,1.08,6.772,0.1799,0.07777,0.1367,3.225,0.05802,1,0,0,98.9,0.1329,0.5831,0.04228,0.3501,0.000433,0.003341,0.03038,0.2344,0.001073,0.004045,0.1457,0.5237,6.13E-05,0.00737,0.003805,0.1933,15.7,68.93,217.7,932.8,3.183,58.45,FALSE,1
3198,46.06,0.7645,6.841,0.07118,0.1089,349.6,3.288,0.7703,0.01081,48.91,0.001083,0.51,6.366,0.001678,0.005457,0.001206,1.447,0.1782,4.133,70.71,12.46,2.474,11.31,0.195,3.04,0.3131,5.386,0.06291,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3199,23.52,0.2151,0.465,0.002081,0.1306,47.42,0.04306,0.02487,0.02202,52.64,0.008146,1.983,0.04367,0.006956,0.001285,0.001115,0.01743,0.04197,3.822,0.8517,0.8341,1.557,1.853,0.2709,0.2034,0.1971,0.8826,0.0874,1,0,0,259.5,0.2269,0.9157,0.04446,0.2396,0.0003062,0.002947,0.0216,0.2002,7.95E-05,0.003304,0.0107,0.4597,1.58E-05,0.003425,0.0001346,0.07729,0.1898,1.058,20.82,105.6,1.194,30.68,FALSE,1
3200,11.53,0.3357,0.5196,0.02333,0.1558,6.187,0.06363,0.002064,0.02185,50.78,0.001658,0.2585,0.6501,0.06605,0.001319,0.001579,1.247,0.04306,5.415,60.93,9.046,0.8281,14.77,2.454,2.206,0.1048,7.035,0.7915,1,0,0,128.4,0.2125,0.7558,0.06378,0.2842,0.0004624,0.002952,0.03201,0.211,0.0004693,0.003455,0.06354,0.467,4.65E-05,0.003774,0.001238,0.106,0.2814,1.357,9.597,36.36,2.312,33.16,TRUE,1
3201,14.12,0.4519,2.212,0.006277,0.1373,3.513,0.09254,72.31,0.00813,0.2128,94.04,0.08846,1.699,0.02149,3.586,0.03138,0.001239,117.1,107.6,0.06058,4.653,0.4511,0.2647,2.3,1.135,0.05711,0.1261,0.7421,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3202,0.6759,0.6628,0.2911,0.006171,0.2249,39.82,2.733,0.007093,0.002192,96.06,13.58,0.01109,0.004405,0.3726,0.001312,0.02306,0.1647,0.04285,79.07,8.052,1.166,0.4935,16.42,1.455,0.2843,0.06247,7.821,0.4693,1,0,0,74,0.01442,0.7068,0.006721,0.5657,5.86E-05,0.005475,0.004119,0.3835,0.0002111,0.004747,0.02909,0.6559,1.07E-06,0.03549,0.0001024,0.5634,8.198,288,8.549,212.3,0.4133,254.5,FALSE,1
3203,0.802,0.4901,1.765,0.00133,0.03968,5.738,7.954,46.97,0.0017,0.3308,4.016,0.005914,2.524,0.317,0.116,0.0172,0.001208,3.789,58.97,0.05906,0.2195,0.7676,0.3791,0.3714,0.05353,0.09716,0.1805,0.1198,1,0,0,82.2,0.09342,0.7569,0.01584,0.412,0.0001498,0.003982,0.02062,0.3066,1.70E-05,0.03517,0.05125,0.515,0.0001239,0.001292,0.007005,0.1801,6.474,88.46,10.95,111.9,0.8326,86.48,FALSE,1
3204,45.09,0.5867,2.583,0.006111,0.06655,33.45,0.4743,0.001288,0.7379,73.59,2.673,0.05997,0.003485,0.03202,0.001006,0.02243,0.0185,0.03286,76.91,0.9043,4.675,1.681,2.112,6.716,1.14,0.2127,1.006,2.166,1,0,0,76,0.05513,0.778,0.0202,0.5338,1.65E-05,0.006088,0.001569,0.3287,7.76E-05,0.003976,0.0147,0.6199,1.35E-07,0.01646,2.56E-05,0.3352,0.1011,4.441,8.067,235.1,0.1302,109.9,TRUE,1
3205,15.33,0.3832,0.5104,0.001028,0.02414,19.28,0.1035,4.496,8.4,89.91,0.02075,0.004514,0.002805,0.04459,0.00154,0.01075,0.1193,0.05027,36.87,5.832,18.38,6.745,0.3198,2.725,4.483,0.8539,0.1523,0.879,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3206,12.24,0.7748,0.9335,0.002375,0.02747,3.714,0.695,0.09464,0.3102,35.58,0.002258,0.001645,27.12,0.008061,0.003241,0.004547,0.3065,0.1058,15.59,14.98,0.247,1.397,0.1655,0.189,0.06024,0.1768,0.0788,0.06098,1,0,0,39.5,0.2157,0.4418,0.1041,0.2115,0.0009361,0.002062,0.06578,0.1446,0.002217,0.003265,0.2535,0.4954,0.0003367,0.002271,0.0437,0.05127,2.044,4.073,33.11,60.78,8.114,27.28,TRUE,1
3207,54,0.6167,4.107,0.0008715,0.1268,74.61,0.2662,86.97,0.001261,4.463,0.5657,0.1542,0.2839,0.002057,0.2945,0.03584,0.001158,9.617,122.9,0.05659,17.76,2.225,0.2516,0.8923,4.332,0.2817,0.1198,0.2878,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3208,4.176,0.7361,0.5632,0.002738,0.1214,246.4,2.686,32.8,0.01105,0.04793,27.39,0.02866,0.0507,0.2424,6.178,0.007617,0.00104,201.7,26.11,0.05083,0.4959,0.9413,1.51,15.98,0.121,0.1192,0.7189,5.155,1,0,0,96.9,0.1513,0.8934,0.004823,0.4235,4.60E-05,0.003572,0.01569,0.4155,1.44E-06,0.02291,0.0158,0.4764,3.99E-05,0.001229,3.35E-05,0.1656,3.844,67.01,22.16,357.5,0.2419,62.96,FALSE,1
3209,76.7,0.691,2.337,0.003039,0.1905,48.93,0.3967,0.001954,8.054,24.86,0.05771,0.02896,0.006846,0.05475,0.001321,0.1016,4.416,0.04315,348.4,215.9,1.305,3.871,0.4524,3.007,0.3183,0.49,0.2154,0.9702,1,0,0,51,0.1994,0.6889,0.05131,0.4318,0.000136,0.003385,0.00954,0.2376,0.0003822,0.003504,0.05166,0.4709,5.08E-06,0.005402,0.0003524,0.1275,0.1286,1.064,14.85,102.8,0.8594,41.17,FALSE,1
3210,0.8488,0.3692,0.5854,0.003359,0.07206,31.46,1.226,84.02,12.31,0.005227,0.00523,0.01955,1.961,0.001501,0.1576,0.01238,0.002564,5.148,42.44,0.1253,0.5264,1.04,1.6,10.73,0.1284,0.1317,0.7617,3.462,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3211,0.8573,0.606,0.323,0.002488,0.05457,68.38,7.756,0.003774,0.002525,28.34,0.8344,0.1788,0.6522,0.07421,0.001795,0.07147,0.01857,0.05863,245,0.9075,3.777,0.6778,0.4578,0.4976,0.9213,0.0858,0.218,0.1605,1,0,0,100.7,0.2057,0.8037,0.09358,0.09855,0.000185,0.003617,0.0138,0.2421,0.0002446,0.003973,0.0466,0.4747,8.58E-06,0.005809,0.0006865,0.1218,24.95,168,35.56,230.6,1.009,42.43,FALSE,1
3212,33.61,0.8317,0.3608,0.01389,0.7195,959,0.2649,0.02712,0.00104,78.15,0.003757,0.01449,0.01494,0.01218,0.00171,0.003589,0.3767,0.05584,12.3,18.41,2.272,1.135,13.8,0.2256,0.5541,0.1437,6.573,0.07279,1,0,0,47.4,0.01769,0.6779,0.00917,0.5731,8.10E-05,0.00499,0.005644,0.3526,0.0002922,0.005177,0.0396,0.6337,2.06E-06,0.02737,0.0001855,0.5213,0.6771,15.72,27.76,527,0.5781,208.4,TRUE,1
3213,37.66,0.5892,0.4496,0.01037,0.6878,84.97,0.05676,0.115,18.05,36,0.02566,0.001195,0.5366,0.001215,0.001121,0.006531,5.913,0.03659,22.39,289,0.7027,9.097,2.022,0.5336,0.1714,1.152,0.963,0.1721,1,0,0,111.7,0.3265,0.8675,0.06185,0.2704,0.0002091,0.002465,0.01466,0.1733,0.0001537,0.002927,0.02097,0.3686,8.35E-06,0.002016,0.0001744,0.05369,0.1663,0.8395,10.69,50.22,0.9251,20.42,FALSE,1
3214,10.81,0.49,1.791,0.002133,0.02033,64.63,1.043,84.58,0.002582,0.1479,1.479,0.04026,0.03814,0.002768,0.0454,0.005994,0.001703,1.483,20.55,0.08322,2.216,0.7094,8.404,0.2467,0.5406,0.0898,4.002,0.07958,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3215,100.7,0.257,0.6633,0.001314,0.1272,855.7,0.1055,0.6584,0.5107,80.62,22.64,0.06991,0.001195,0.02522,0.001076,0.008811,17.96,0.03515,30.21,877.7,0.547,0.7795,3.926,0.469,0.1334,0.09867,1.87,0.1513,1,0,0,59.3,0.06933,0.289,0.03448,0.3043,0.0005304,0.002347,0.03718,0.165,0.002691,0.004667,0.3726,0.5786,0.0001883,0.007215,0.02319,0.2897,0.5592,2.123,229.8,740.2,7.852,81.45,TRUE,1
3216,94.08,0.9412,0.4198,0.09182,0.0704,941.2,0.239,1.925,0.1268,64.5,0.04793,0.08153,0.008678,0.01405,0.001683,0.0093,0.3755,0.05496,31.88,18.35,3.322,0.8419,1.046,9.741,0.8103,0.1066,0.498,3.142,1,0,0,74.4,0.1101,0.8271,0.02458,0.4553,0.0001725,0.004603,0.01207,0.3376,0.0002373,0.004,0.03206,0.5412,8.37E-06,0.01207,0.0003326,0.2435,1.178,11.1,117.7,1047,1.036,82.06,TRUE,1
3217,55.76,0.5986,1.385,0.004452,0.03131,76.79,0.4444,1.476,0.009966,44.59,0.01437,0.5391,0.2951,0.005174,0.003288,0.01535,0.9013,0.1073,52.63,44.06,1.171,1.634,1.588,15.17,0.2856,0.2069,0.7562,4.893,1,0,0,50.2,0.2471,0.7996,0.06341,0.2889,0.0004282,0.00298,0.03003,0.2117,0.0003492,0.003225,0.04722,0.4343,3.97E-05,0.003572,0.0008717,0.09263,0.7627,3.199,71.67,276.3,2.095,31.11,TRUE,1
3218,58.84,0.2339,7.961,0.001201,0.01938,21.65,0.9042,0.001358,4.494,30.6,0.09377,0.001303,30.84,0.02222,0.001468,0.01432,4.231,0.04792,49.11,206.8,6.598,0.9946,5.241,11.34,1.609,0.1259,2.495,3.658,1,0,0,98.3,0.265,0.8277,0.05529,0.3221,0.0002245,0.00318,0.01571,0.2265,0.0002341,0.003092,0.03164,0.4179,1.05E-05,0.003886,0.0002992,0.0867,0.1314,0.8496,34.72,185.6,1.08,30.84,FALSE,1
3219,0.9656,0.9622,0.6325,0.02689,0.01488,1.04,2.692,3.093,0.1063,57.58,7.026,0.003664,0.06166,0.1096,0.001135,0.001062,0.02295,0.03705,3.643,1.122,0.347,2.879,1.103,0.6386,0.08462,0.3645,0.525,0.206,1,0,0,95.5,0.2795,0.6531,0.08759,0.2473,0.0006085,0.002654,0.04392,0.1794,0.0009864,0.003494,0.1169,0.4264,0.0001013,0.002791,0.007069,0.04604,16.29,46.49,16.22,43.74,3.682,26.56,FALSE,1
