,beta,gammam,gammamRNA,gammad,alphaass,alphadiss,phi0,f1,f2,f12,kb1,ku1,kb2,ku2,bcoop,ucoop,DNAtot,taum,taumRNA,period,DNA0_min,DNA0_max,DNA1_min,DNA1_max,DNA2_min,DNA2_max,DNA12_min,DNA12_max,mRNA_min,mRNA_max,m_min,m_max,d_min,d_max,selected,monotonicity_type
1803,11.75,0.18100000000000002,2.479,0.0005127999999999999,0.01499,796.0,0.3348,69.25,4.006,0.09855,0.7104,0.7816,0.01516,0.1673,0.6617,0.06213,1,0,0,,,,,,,,,,,,,,,,False,1.0
1804,25.5,0.2398,0.3161,0.01414,0.05557,550.5,0.05151,2.155,69.08,0.1005,0.011559999999999999,0.01077,4.667,31.18,0.4842,0.3045,1,0,0,215.0,0.2029,0.6595,0.014190000000000001,0.1726,0.2743,0.5852,0.017730000000000003,0.3302,0.4081,2.0540000000000003,43.49,210.9,0.1909,4.489,False,1.0
1805,3.5639999999999996,0.2165,6.042999999999999,0.01591,0.16399999999999998,863.6,6.56,0.001748,34.26,0.1802,0.01354,0.012459999999999999,6.7620000000000005,17.76,11.11,0.3999,1,0,0,119.9,0.1797,0.6177,0.002153,0.1623,0.03355,0.547,0.07894,0.6868,0.4849,6.481,8.725,91.37,0.014469999999999998,1.585,False,1.0
1806,0.1617,0.4435,0.1023,0.001545,0.9329999999999999,258.0,5.36,12.78,0.01787,0.002286,31.46,179.9,0.0015710000000000001,0.0232,7.063,0.05256,1,0,0,181.2,0.1722,0.3326,0.01956,0.1083,0.009512,0.06788999999999999,0.5909,0.7449,28.38,80.95,10.38,29.33,0.39,3.112,False,1.0
1807,0.9332,0.2863,3.239,0.0007086,0.013919999999999998,35.15,7.915,39.96,0.004117,1.875,47.36,35.9,0.0929,0.01051,0.3189,1.626,1,0,0,97.4,0.05615,0.5063,0.004222999999999999,0.314,0.3706,0.7407,0.001288,0.305,1.3259999999999998,31.73,4.534,85.56,0.008311,2.8989999999999996,False,1.0
1808,4.155,0.9725,0.2189,0.0006846,0.3505,0.9815,0.0828,86.9,0.003077,0.001001,0.8753,28.75,0.005375,0.01241,2.99,0.1015,1,0,0,111.8,0.02119,0.4595,0.00041900000000000005,0.07857,0.04713,0.7678,0.0423,0.9032,0.07956,2.364,0.3853,7.5889999999999995,0.06475,20.38,True,1.0
1809,60.15,0.3212,4.03,0.04481,0.3348,16.64,0.02345,0.006762000000000001,35.06,0.002309,0.1383,0.0193,98.07,87.5,0.05561,0.05533,1,0,0,86.4,0.1361,0.5867,0.008226,0.2346,0.2649,0.6362,0.009127,0.3793,0.00421,0.04918,0.8794,7.603,0.01605,1.159,False,1.0
1810,73.37,0.4808,3.052,0.0006973,0.019459999999999998,14.05,0.06749,56.08,0.01326,0.1731,0.5069,0.757,0.001215,0.016030000000000003,15.3,0.1236,1,0,0,155.6,0.06343,0.6708,0.002082,0.4693,0.0007797999999999999,0.376,0.1941,0.7549,0.01144,0.5841,1.835,75.6,0.0057090000000000005,7.91,False,1.0
1811,0.02717,0.4913,0.08048999999999999,0.0008328,0.06558,21.6,0.3733,74.43,2.299,0.2749,17.27,0.6862,0.35200000000000004,0.01251,0.8594,0.1044,1,0,0,233.6,0.1204,0.4932,0.043160000000000004,0.2722,0.04235,0.2801,0.2316,0.659,20.42,87.86,1.151,4.801,0.004242,0.06953,False,0.0
1812,15.49,0.8745,0.08127000000000001,0.060820000000000006,0.04108,316.2,0.1353,0.06819,87.78,0.4736,0.0010689999999999999,0.01102,0.01114,0.4596,0.1492,0.9915,1,0,0,,,,,,,,,,,,,,,,False,1.0
1813,0.7334,0.7148,0.4977,0.01792,0.3249,583.7,3.388,0.04716,93.24,3.554,0.008581,0.013019999999999999,0.059289999999999995,0.475,4.011,0.1892,1,0,0,301.3,0.0924,0.8842,0.0012640000000000001,0.2046,0.03137,0.5213,0.01814,0.7915,5.308,133.7,5.468,130.6,0.01665,9.488,False,1.0
1814,0.5703,0.5071,1.358,0.0007024,0.04949,87.83,2.843,75.23,0.001616,0.1753,23.05,0.4738,53.95,0.011009999999999999,0.1567,1.814,1,0,0,46.0,0.06997,0.1316,0.005878,0.012620000000000001,0.8562,0.9094,0.00379,0.01202,1.165,2.173,1.335,2.392,0.001038,0.003184,False,0.0
1815,33.89,0.3095,0.9021,0.0005126,0.2802,143.2,0.03927,0.001161,43.28,0.06742999999999999,0.001112,0.021330000000000002,0.8857,1.585,14.73,0.054560000000000004,1,0,0,148.2,0.05811,0.5208,0.001303,0.3381,0.000628,0.3095,0.3607,0.8207,0.01456,0.6328,1.8090000000000002,59.29,0.006523999999999999,6.879,False,1.0
1816,0.28600000000000003,0.0356,9.61,0.007618000000000001,0.3692,11.18,0.08122,0.03282,81.49,0.03945,0.030060000000000003,0.017,39.83,2.375,7.9,0.06371,1,0,0,,,,,,,,,,,,,,,,False,0.0
1817,1.3090000000000002,0.1156,0.2344,0.0007997999999999999,0.0191,492.5,0.1999,0.001026,39.67,0.03168,0.529,0.040119999999999996,30.98,2.3890000000000002,11.21,0.177,1,0,0,93.3,0.1187,0.3577,0.02559,0.08277999999999999,0.026060000000000003,0.1023,0.5303,0.8033,1.091,2.929,13.3,30.08,0.00688,0.03505,False,0.0
1818,3.696,0.09966,1.3769999999999998,0.006895999999999999,0.1648,592.2,0.1517,0.015790000000000002,64.41,1.032,0.1851,0.01038,20.42,5.247000000000001,4.648,0.3462,1,0,0,137.9,0.059370000000000006,0.4687,0.009366,0.1462,0.05483,0.4876,0.1584,0.8123,0.1238,1.121,4.958,30.26,0.006852,0.2548,False,0.0
1819,28.17,0.1014,0.1713,0.001001,0.02696,105.3,0.051089999999999997,41.11,0.2515,0.1847,25.46,273.5,0.001954,0.01323,5.604,0.1236,1,0,0,122.2,0.06292,0.1043,0.02339,0.03998,0.03539,0.06955,0.8036,0.8672,0.3647,0.5576,103.8,149.9,2.7569999999999997,5.75,False,1.0
1820,4.111000000000001,0.981,1.665,0.001088,0.02317,47.95,6.096,42.92,0.001067,0.0324,15.97,72.95,0.006769,0.0119,3.0789999999999997,1.547,1,0,0,68.0,0.05315,0.5376,0.0007627999999999999,0.3526,0.07142000000000001,0.7344,0.003669,0.6714,1.147,53.5,4.946000000000001,196.1,0.012,18.59,False,1.0
1821,4.675,0.6369,0.5648,0.004382,0.8425,341.3,0.6576,23.27,0.001026,0.001035,1.19,11.95,0.0048850000000000005,0.016319999999999998,0.4774,0.1451,1,0,0,184.9,0.4691,0.7994,0.01011,0.1676,0.1332,0.3345,0.01404,0.195,1.056,5.11,7.794,37.25,0.15,3.425,False,1.0
1822,5.483,0.3536,2.292,0.07503,0.014480000000000002,0.014459999999999999,0.1563,87.06,0.0367,0.04388,8.647,167.2,0.0012490000000000001,0.01288,1.5930000000000002,0.08233,1,0,0,242.8,0.1511,0.6573,0.01204,0.2403,0.02731,0.3589,0.1265,0.6981,0.1047,1.4480000000000002,1.486,11.97,0.4511,19.33,True,1.0
1823,47.9,0.4793,2.477,0.002896,0.5266,150.3,1.695,0.03254,19.39,0.001112,0.001234,0.02422,1.554,109.3,16.99,0.2967,1,0,0,41.0,0.1578,0.2682,0.01198,0.04358,0.05542999999999999,0.18899999999999997,0.5597,0.7434,0.3108,0.7233,32.43,67.48,3.6860000000000004,15.95,False,1.0
1824,6.546,0.3095,0.3027,0.002368,0.6959,452.3,0.185,55.11,0.1774,0.428,58.08,834.2,0.012830000000000001,0.01139,5.398,17.65,1,0,0,112.5,0.1504,0.5551,0.005949,0.0889,0.4159,0.7449,0.002203,0.08269,0.5238,3.0860000000000003,11.24,60.86,0.1943,5.6979999999999995,False,1.0
1825,3.713,0.321,4.12,0.0056549999999999994,0.09831000000000001,11.4,0.2628,31.2,0.002885,0.002049,10.61,0.8664,0.3093,0.013269999999999999,6.455,0.07831,1,0,0,144.0,0.1562,0.3959,0.007605,0.1097,0.014740000000000001,0.2143,0.4543,0.7595,0.03125,0.2323,0.4182,2.4330000000000003,0.002093,0.04922,False,0.0
1826,100.9,0.1703,0.9649,0.01039,0.01089,8.537,0.01312,50.29,1.2209999999999999,0.2296,0.1998,0.9416,0.029339999999999998,0.03825,1.3459999999999999,0.07103,1,0,0,89.1,0.1983,0.4207,0.024030000000000003,0.07983,0.1113,0.2353,0.341,0.6231,0.02586,0.061970000000000004,15.95,34.39,0.3257,1.505,False,1.0
1827,17.33,0.5173,0.2459,0.0035450000000000004,0.1192,996.8,0.8111,83.38,0.1972,0.017159999999999998,0.5464,34.45,0.007645,0.01652,0.1093,2.287,1,0,0,68.6,0.08012000000000001,0.3158,0.01099,0.059620000000000006,0.6609,0.8735,0.001416,0.020659999999999998,4.409,16.0,148.7,520.5,2.6430000000000002,32.39,True,1.0
1828,5.893,0.1152,2.9360000000000004,0.004704,0.09837,129.6,0.1031,0.1701,68.75,0.02076,0.02097,0.01193,44.59,19.36,12.92,0.5479,1,0,0,260.9,0.09691,0.8685,0.002238,0.3716,0.0107,0.4877,0.03418,0.7739,0.02534,0.9071,1.508,31.41,0.001766,0.7482,False,0.0
1829,4.56,0.8736,5.138,0.006793,0.1237,20.55,2.951,46.33,0.04415,0.7333,21.31,171.5,0.008286,0.09068999999999999,3.3760000000000003,0.2724,1,0,0,63.8,0.1556,0.9305,0.0035159999999999996,0.3961,0.01587,0.4124,0.01097,0.6326,0.4678,10.8,2.627,46.08,0.04299,12.77,True,1.0
1830,0.8088,0.752,0.42100000000000004,0.01541,0.1132,53.82,3.237,46.97,0.01401,0.1364,23.62,120.5,0.1499,0.02568,5.4670000000000005,3.111,1,0,0,50.7,0.3158,0.4765,0.009433,0.028710000000000003,0.4775,0.6046,0.02051,0.07927999999999999,6.747999999999999,13.17,7.308,14.02,0.1124,0.4131,False,1.0
1831,40.82,0.831,3.323,0.0006450000000000001,0.05231,570.6,0.7407,0.004485,88.89,1.065,0.03538,0.013969999999999998,0.6332,0.8521,7.047000000000001,0.1583,1,0,0,95.0,0.05126,0.5914,0.0007344,0.2215,0.0074719999999999995,0.6254,0.05766,0.8747,0.1008,4.487,5.0,188.5,0.002318,3.2560000000000002,False,1.0
1832,0.3112,0.3836,3.4760000000000004,0.002621,0.3613,5.584,4.886,27.98,0.002845,0.006418999999999999,0.0307,0.1832,0.00159,0.026119999999999997,10.46,0.07499,1,0,0,400.1,0.6258,0.8134,0.02112,0.09645,0.01237,0.03895,0.1289,0.281,1.8840000000000001,4.7219999999999995,1.54,3.7910000000000004,0.1538,0.929,False,1.0
1833,2.7230000000000003,0.861,0.1003,0.006456,0.5759,271.1,0.9596,50.67,0.008193,0.03648,0.05173,2.9,0.001006,0.03249,4.247,0.07789,1,0,0,102.4,0.03392,0.5579999999999999,0.004281,0.1664,0.01264,0.3701,0.2372,0.9182,5.655,59.42,17.97,179.3,0.6862,68.29,False,1.0
1834,8.714,0.7122,1.165,0.0005062,0.1136,37.21,1.319,55.58,0.013090000000000001,0.009789,0.1364,1.4669999999999999,0.09036,0.0424,0.159,0.0806,1,0,0,33.0,0.05391,0.3884,0.004634,0.07336000000000001,0.5058,0.5975,0.06858,0.4115,0.5829,4.635,7.485,49.84,0.172,7.582000000000001,False,1.0
1835,62.96,0.8914,3.028,0.003557,0.1383,14.35,0.08145,76.69,0.03063,0.009326000000000001,3.5010000000000003,3.8369999999999997,0.1243,0.0136,1.626,0.2241,1,0,0,49.1,0.020030000000000003,0.3795,0.00038960000000000004,0.1893,0.034460000000000005,0.84,0.01468,0.8808,0.004975,0.3812,0.4177,19.5,0.0026309999999999997,3.648,False,0.0
1836,2.3819999999999997,0.09057,8.3,0.02462,0.033760000000000005,30.8,0.7834,0.3068,55.87,0.001834,0.001464,0.04351,0.2432,0.3313,10.37,0.08791,1,0,0,622.0,0.1395,0.9724,0.009118000000000001,0.5075,0.001224,0.001227,0.004275,0.6514,0.1227,2.7039999999999997,3.417,56.07,0.01296,3.4419999999999997,False,1.0
1837,36.48,0.6381,3.694,0.002517,0.06398999999999999,10.24,0.2925,0.0014960000000000002,30.92,0.004479,0.3279,0.01267,42.15,39.72,0.9054,5.122000000000001,1,0,0,39.3,0.06663999999999999,0.2909,0.002313,0.09913999999999999,0.6718,0.8566,0.001621,0.1289,0.02044,0.2518,1.266,12.43,0.01093,0.9617,False,0.0
1838,5.575,0.2628,0.9338,0.0008575,0.0193,840.2,2.15,0.005062,71.37,0.3148,0.003064,0.0348,0.608,8.738,0.4625,0.05092,1,0,0,374.0,0.09258999999999999,0.9685,0.001222,0.5077,0.01399,0.0322,0.001982,0.6739,1.5130000000000001,82.57,34.98,1503.0,0.028130000000000002,51.87,False,1.0
1839,2.2569999999999997,0.2211,3.515,0.00131,0.4965,17.99,4.156000000000001,45.28,0.01212,0.005220000000000001,6.205,15.54,0.07094,0.01115,2.8489999999999998,0.08213,1,0,0,45.3,0.018340000000000002,0.05441,0.00374,0.01354,0.0573,0.2212,0.7289,0.9106,0.2443,0.7746,2.9339999999999997,6.441,0.2378,1.145,False,0.0
1840,20.19,0.679,1.879,0.0005801000000000001,0.2242,95.63,0.5916,48.0,0.0017280000000000002,0.05665,0.3136,0.9176,0.1844,0.02084,0.1405,0.07188,1,0,0,46.1,0.04862,0.3526,0.00165,0.08582999999999999,0.5556,0.596,0.07603,0.4194,0.08889,1.32,2.8080000000000003,35.22,0.01875,2.907,False,1.0
1841,5.212000000000001,0.5861,3.051,0.001439,0.2841,358.4,9.74,74.6,0.005044,0.1759,0.2889,3.153,0.1595,0.0223,0.2364,7.473,1,0,0,31.1,0.05945,0.3141,0.001052,0.03637,0.6779,0.9209,0.00012450000000000002,0.00978,0.8554,9.048,8.346,69.05,0.05525,3.779,False,0.0
1842,0.0479,0.1673,1.001,0.01248,0.02509,0.4444,0.2916,0.00515,89.44,0.02607,0.008992,0.01729,72.0,23.18,3.3539999999999996,0.2015,1,0,0,,,,,,,,,,,,,,,,False,1.0
1843,1.13,0.08642000000000001,0.08215,0.005786,0.01073,491.9,0.09575,0.5770000000000001,28.14,0.05499,0.1648,0.012459999999999999,14.15,1.4080000000000001,9.809,0.195,1,0,0,241.1,0.1657,0.4516,0.01856,0.09902000000000001,0.0314,0.1733,0.4104,0.7356,1.139,3.495,15.33,43.84,0.005137,0.04191,False,0.0
1844,110.2,0.5758,0.8086,0.002392,0.01571,0.6449,0.022359999999999998,0.001149,69.25,0.01026,0.0015199999999999999,0.01605,0.0372,2.478,9.024,0.05445,1,0,0,182.9,0.2525,0.6427,0.0009362,0.05658,0.02242,0.4101,0.1733,0.68,0.01128,0.1191,2.285,21.55,0.1539,11.15,False,1.0
1845,37.39,0.055279999999999996,5.037,0.002419,0.010709999999999999,27.59,0.01311,0.001964,85.48,0.1463,0.0032189999999999996,0.01971,0.6527,0.3564,5.375,0.09068999999999999,1,0,0,,,,,,,,,,,,,,,,False,1.0
1846,16.35,0.8384,2.189,0.02912,0.434,561.3,0.131,0.5438,78.8,0.004847,0.3499,0.02102,2.305,0.4729,0.8168,0.1162,1,0,0,130.9,0.06667000000000001,0.8062,0.002412,0.3913,0.038,0.4316,0.02047,0.7166,0.046380000000000005,1.827,0.9627,32.09,0.0007556,0.7959999999999999,False,0.0
1847,5.898,0.6591,3.3080000000000003,0.0006190000000000001,0.2622,43.59,2.234,73.68,0.002187,0.9243,10.24,139.4,0.04281,0.01517,1.026,3.931,1,0,0,67.1,0.09264,0.5071,0.00025269999999999996,0.09412000000000001,0.4784,0.8532,0.0002176,0.1036,0.1525,4.845,1.5590000000000002,35.66,0.01489,7.646,False,1.0
1848,4.383,0.1689,0.3684,0.00101,0.09631,19.92,0.04747,0.0027300000000000002,21.55,0.001299,0.004534000000000001,0.016880000000000003,0.04838,0.1568,1.081,0.2345,1,0,0,467.0,0.4705,0.8563,0.0459,0.2192,0.06084,0.156,0.02085,0.2181,0.233,0.6742,6.0729999999999995,17.32,0.1784,1.4509999999999998,False,1.0
1849,0.35,0.8586,0.5204,0.0006436,0.1545,6.06,1.344,44.64,0.09897,0.0505,8.889,11.59,0.2299,0.03355,0.08492999999999999,1.504,1,0,0,55.5,0.1367,0.4592,0.029339999999999998,0.1443,0.4892,0.747,0.002179,0.033589999999999995,4.579,16.8,1.899,6.612,0.09346,1.112,False,1.0
1850,0.1379,0.1422,1.825,0.008901000000000001,0.07431,69.3,4.849,1.589,34.59,0.01956,0.009547,0.0328,18.98,19.57,2.291,0.2741,1,0,0,,,,,,,,,,,,,,,,False,1.0
1851,0.2338,0.1707,0.6019,0.004743,0.1774,81.65,2.003,29.52,0.1725,0.001442,79.77,50.97,0.1539,0.01614,2.182,0.1049,1,0,0,98.5,0.1501,0.3906,0.009556,0.07806,0.08321,0.4148,0.2717,0.6931,2.033,8.459,3.0989999999999998,10.56,0.02096,0.2421,False,0.0
1852,20.13,0.7539,0.1871,0.025580000000000002,0.4687,408.8,0.01082,0.1586,57.85,2.213,0.024980000000000002,0.03968,4.156000000000001,2.351,3.005,0.050339999999999996,1,0,0,309.9,0.102,0.9490000000000001,0.007422,0.4716,0.002903,0.2209,0.01672,0.7509,0.0844,1.3940000000000001,2.2769999999999997,36.39,0.005961,1.518,False,1.0
1853,0.09786,0.2759,0.8594,0.0455,0.5511,84.53,6.834,0.002184,19.03,0.0923,0.1429,0.051019999999999996,3.935,2.331,0.92,0.06523,1,0,0,64.2,0.2172,0.3446,0.052910000000000006,0.1106,0.09204,0.1773,0.4303,0.5911,10.73,19.15,3.923,6.452000000000001,0.1004,0.2711,False,0.0
1854,1.83,0.7917,3.208,0.03586,0.0133,119.2,7.484,0.8944,84.83,0.9318,1.923,0.01015,21.85,5.667999999999999,0.5475,1.415,1,0,0,50.6,0.2266,0.2722,0.009998,0.02037,0.6994,0.7398,0.010879999999999999,0.02392,4.1080000000000005,6.1339999999999995,9.522,14.13,0.01013,0.02223,False,0.0
1855,4.758,0.7579,0.1709,0.005452,0.02671,203.1,0.062220000000000004,0.002863,68.93,1.274,5.466,0.02253,78.16,3.998,0.07785,0.3173,1,0,0,91.6,0.1151,0.4791,0.02108,0.1155,0.4767,0.7468,0.006489,0.1169,0.6964,2.6910000000000003,4.395,16.74,0.002568,0.0368,False,0.0
1856,8.113,0.2233,0.2902,0.0008664999999999999,0.4564,506.7,0.03444,0.004824,18.61,0.2431,0.001519,0.01524,46.77,46.52,6.957000000000001,0.2981,1,0,0,491.0,0.3308,0.9092,0.019,0.4629,0.0045,0.1276,0.01932,0.3053,0.1389,1.065,5.093999999999999,38.13,0.02338,1.31,False,1.0
1857,1.875,0.8164,2.026,0.01037,0.3753,8.988999999999999,1.022,0.07637000000000001,98.26,0.3619,0.2337,0.0373,2.013,5.855,1.744,0.5752,1,0,0,26.2,0.07278,0.2894,0.013059999999999999,0.057589999999999995,0.3514,0.6575,0.1054,0.5155,0.8013,2.987,1.954,5.777,0.1614,1.385,False,1.0
1858,31.37,0.1065,3.194,0.008771,0.0232,224.3,0.09062,0.1078,26.28,0.3972,0.5722,0.01093,2.13,0.3634,0.1499,0.09028,1,0,0,180.4,0.2599,0.4699,0.02628,0.0896,0.4239,0.49700000000000005,0.06294,0.1907,0.033589999999999995,0.07862000000000001,10.15,22.38,0.01068,0.051789999999999996,False,0.0
1859,0.988,0.773,0.3165,0.009299,0.7024,759.4,0.8287,0.001183,79.15,0.002311,9.539,0.02059,57.43,11.73,0.2329,7.393,1,0,0,45.1,0.1331,0.2965,0.0035479999999999995,0.01565,0.6959,0.8557,0.00033939999999999996,0.002386,1.375,3.57,1.791,4.485,0.002978,0.01859,False,0.0
1860,9.035,0.1393,3.721,0.05482000000000001,0.2098,15.36,0.07837000000000001,0.0264,78.24,0.7425,0.003436,0.016909999999999998,6.557,29.91,1.41,0.05409,1,0,0,239.6,0.1062,0.8467,0.002758,0.4517,0.006308,0.4547,0.03895,0.7398,0.016730000000000002,0.754,1.252,28.68,0.021759999999999998,11.19,False,1.0
1861,3.219,0.1009,0.3019,0.02375,0.1128,831.3,0.03873,35.61,5.42,0.05245,57.09,20.45,0.020380000000000002,0.03047,6.5489999999999995,0.3664,1,0,0,,,,,,,,,,,,,,,,False,1.0
1862,15.62,0.5607,9.293,0.09702999999999999,0.3799,605.1,1.04,27.44,0.017,0.5074,57.24,32.92,0.011309999999999999,0.02377,6.925,0.4993,1,0,0,220.3,0.2288,0.9329,0.005155,0.5378,0.0053219999999999995,0.3153,0.01054,0.4106,0.09222000000000001,1.694,2.641,43.56,0.004391,1.1909999999999998,False,1.0
1863,3.9610000000000003,0.2416,9.876,0.00318,0.01584,955.4,7.642,0.07632,59.59,0.2655,0.04217,0.01485,58.31,26.63,8.805,0.4836,1,0,0,207.0,0.1123,0.8833,0.0007082000000000001,0.3968,0.011909999999999999,0.6166,0.01618,0.733,0.365,18.59,6.709,225.8,0.000755,0.8453,False,0.0
1864,0.1001,0.1731,3.1460000000000004,0.015309999999999999,0.7696,328.2,9.594,0.002775,77.82,0.0054210000000000005,0.0038280000000000002,0.056010000000000004,4.827,20.3,0.5257,0.0656,1,0,0,,,,,,,,,,,,,,,,False,1.0
1865,0.8268,0.9253,1.92,0.0005902,0.07887999999999999,9.317,2.039,81.23,0.004621,0.6990000000000001,7.468,13.22,0.2763,0.05281,1.834,12.59,1,0,0,91.0,0.2148,0.8695,0.002487,0.1407,0.11800000000000001,0.6746,0.0001895,0.04415,0.8091,12.39,0.7878,10.26,0.007409000000000001,0.8859,False,1.0
1866,0.2499,0.1586,2.199,0.01083,0.027410000000000004,1.982,6.485,0.001038,19.57,0.4432,0.001391,0.02443,7.834,92.12,5.307,0.19699999999999998,1,0,0,225.5,0.5118,0.6936,0.055389999999999995,0.1313,0.0417,0.09166,0.1728,0.3229,5.382999999999999,9.57,8.461,14.42,0.9861,2.8569999999999998,False,1.0
1867,25.95,0.2109,0.1398,0.001214,0.01208,28.96,0.02781,48.99,0.008147,0.03619,39.08,288.4,0.01959,0.01575,6.016,0.1982,1,0,0,120.8,0.08737,0.539,0.002379,0.07082000000000001,0.07039,0.5653,0.1096,0.7872,0.08591,0.6714,11.11,77.12,0.051829999999999994,2.48,False,0.0
1868,2.819,0.2875,1.7690000000000001,0.07296,0.02271,422.7,1.2570000000000001,0.3451,33.7,3.053,0.004011,0.01209,0.049139999999999996,0.022000000000000002,2.424,0.1067,1,0,0,,,,,,,,,,,,,,,,False,1.0
1869,5.696000000000001,0.4404,4.073,0.0009681000000000001,0.03435,7.377000000000001,1.517,83.26,0.004832,2.377,1.62,7.042000000000001,0.2224,0.01184,0.8767,0.9112,1,0,0,66.9,0.09551,0.3881,0.00043660000000000004,0.03461,0.5935,0.8534,0.0015279999999999998,0.14800000000000002,0.08723,1.245,1.285,14.36,0.008893999999999999,0.9559,False,0.0
1870,0.04999,0.1078,0.09205,0.04349,0.06751,0.8658,0.06027999999999999,4.852,38.17,0.001024,0.008327,0.01056,31.35,7.9079999999999995,12.59,0.0576,1,0,0,558.9,0.1854,0.4225,0.01732,0.1467,0.004456,0.05171,0.5082,0.7237,0.8018,3.787,0.3954,1.518,0.013380000000000001,0.1671,False,0.0
1871,0.141,0.3041,0.2142,0.0247,0.06885,6.52,0.4936,62.46,0.002247,4.934,62.94,60.1,0.2291,0.0144,3.333,1.85,1,0,0,148.9,0.11800000000000001,0.5791,0.01102,0.07735,0.3666,0.6409,0.01796,0.32899999999999996,2.9360000000000004,13.52,1.3980000000000001,5.854,0.02128,0.3584,False,0.0
1872,3.6910000000000003,0.3096,2.457,0.09642,0.01762,1.443,0.09921,0.4071,98.5,0.0579,0.1374,0.01847,0.7932,0.7548,0.1602,0.843,1,0,0,,,,,,,,,,,,,,,,False,1.0
1873,10.44,0.2819,0.3351,0.0018260000000000001,0.026619999999999998,318.6,0.1789,76.6,0.2382,0.3429,0.0525,0.1771,0.06932999999999999,0.01245,0.519,0.1311,1,0,0,196.6,0.2202,0.608,0.006698999999999999,0.05475,0.3357,0.5032,0.04106,0.2423,0.5981,2.477,22.26,90.59,0.04141,0.6856,False,1.0
1874,0.4099,0.2687,0.1564,0.0335,0.4303,886.5,0.8021,0.040010000000000004,58.37,0.003322,0.03779,0.013080000000000001,0.3503,0.5939,0.3055,0.1994,1,0,0,153.7,0.04395,0.6153,0.009895999999999999,0.2818,0.1477,0.6011,0.0154,0.6692,5.483,73.33,8.466000000000001,103.4,0.034789999999999995,5.19,False,1.0
1875,0.4748,0.3702,0.1889,0.002204,0.4833,1.5130000000000001,0.1802,0.007314,92.89,0.0033079999999999997,0.0014210000000000002,0.030010000000000002,0.7117,37.04,5.524,0.05634,1,0,0,187.3,0.06184,0.7363,0.002068,0.1109,0.01679,0.3996,0.1405,0.889,0.5151,9.708,0.8429,8.564,0.2366,23.36,True,1.0
1876,1.006,0.195,0.7088,0.01765,0.01587,32.59,1.084,0.5820000000000001,69.17,0.06547,0.07009,0.04111,7.065,17.8,4.754,0.2747,1,0,0,62.7,0.1212,0.5454,0.01433,0.1015,0.08327999999999999,0.3729,0.1911,0.7189,2.4,11.09,13.43,48.23,0.08839,1.13,False,1.0
1877,1.176,0.3592,9.032,0.0309,0.011590000000000001,5.966,0.7421,5.346,23.96,0.0024690000000000003,0.01736,0.07121,6.138,0.1163,4.395,0.07072,1,0,0,,,,,,,,,,,,,,,,False,0.0
1878,2.6860000000000004,0.912,0.4094,0.0017230000000000001,0.07544,35.86,0.598,82.75,0.03141,0.00234,12.96,117.1,0.024380000000000002,0.07791000000000001,5.252999999999999,0.2851,1,0,0,77.3,0.1302,0.9234,0.002176,0.1644,0.04485,0.049760000000000006,0.01209,0.7223,1.222,17.98,3.694,49.82,0.02939,5.2170000000000005,False,1.0
1879,2.5540000000000003,0.6734,1.15,0.05231,0.05067,301.5,1.274,27.06,1.876,0.034539999999999994,15.04,1.49,0.2595,0.1083,1.449,0.05078,1,0,0,51.1,0.1324,0.47700000000000004,0.047560000000000005,0.3138,0.01073,0.09781000000000001,0.3695,0.6492,2.095,9.542,8.077,34.97,0.01103,0.2054,False,0.0
1880,1.5630000000000002,0.4707,1.713,0.002794,0.1219,1.484,1.093,68.5,0.1838,0.1251,0.004606,0.2128,0.004547,0.01081,0.3778,0.3551,1,0,0,250.8,0.5037,0.691,0.009037,0.030780000000000002,0.2893,0.4473,0.005067,0.02535,0.8424,1.74,2.806,5.709,0.6467,2.6710000000000003,False,1.0
1881,12.27,0.741,0.4165,0.03077,0.03846,96.56,0.028310000000000002,99.21,0.4925,0.01433,5.3420000000000005,0.6397,1.053,0.1504,1.81,0.07768,1,0,0,43.9,0.2426,0.273,0.08273,0.0926,0.07032000000000001,0.07651000000000001,0.5646,0.5981,0.5803,0.6427,9.625,10.62,0.03692,0.04484,False,0.0
1882,26.29,0.3746,2.0,0.02599,0.012240000000000001,0.7971,0.7505,28.84,0.1354,0.002106,0.02812,1.859,0.0036810000000000002,0.01636,0.8817,0.05319,1,0,0,74.1,0.1685,0.2422,0.01299,0.02858,0.2371,0.3652,0.3906,0.5608,0.2348,0.39899999999999997,16.41,25.71,4.023,9.795,False,1.0
1883,7.132000000000001,0.867,2.839,0.003953,0.2656,18.03,0.2636,20.84,0.01709,0.1418,0.9443,0.3339,0.1278,0.029330000000000002,0.9044,0.2426,1,0,0,111.2,0.3103,0.7375,0.03417,0.2603,0.1263,0.2618,0.045610000000000005,0.3363,0.1281,0.5409,1.077,4.348,0.01755,0.27699999999999997,False,0.0
1884,0.8474,0.6076,2.818,0.0008535999999999999,0.1561,3.503,2.597,0.1387,78.54,0.0019100000000000002,0.03431,0.03631,4.421,62.81,3.4810000000000003,1.1440000000000001,1,0,0,101.6,0.5727,0.8062,0.006663,0.03483,0.1727,0.3555,0.0062829999999999995,0.0562,1.1840000000000002,3.128,1.686,4.289,0.1284,0.8171,False,1.0
